MEASURE,REGION_TYPE,ASGS_2021,FREQ,TIME_PERIOD,value
ERP,SA2,501031020,A,2023,5492
ERP,SA2,501031020,A,2024,5590
ERP,SA2,501031020,A,2025,5706
ERP,SA2,502011022,A,2016,9060
ERP,SA2,502011022,A,2017,9247
ERP,SA2,502011022,A,2018,9308
ERP,SA2,502011022,A,2019,9476
ERP,SA2,502011022,A,2020,9763
ERP,SA2,502011022,A,2021,9958
ERP,SA2,502011022,A,2022,10186
ERP,SA2,502011022,A,2023,10592
ERP,SA2,502011022,A,2024,10986
ERP,SA2,502011022,A,2025,11288
ERP,SA2,504031069,A,2016,0
ERP,SA2,504031069,A,2017,0
ERP,SA2,504031069,A,2018,0
ERP,SA2,504031069,A,2019,0
ERP,SA2,504031069,A,2020,0
ERP,SA2,504031069,A,2021,0
ERP,SA2,504031069,A,2022,0
ERP,SA2,504031069,A,2023,0
ERP,SA2,504031069,A,2024,0
ERP,SA2,504031069,A,2025,0
ERP,SA2,505011078,A,2016,13505
ERP,SA2,505011078,A,2017,13503
ERP,SA2,505011078,A,2018,13480
ERP,SA2,505011078,A,2019,13451
ERP,SA2,505011078,A,2020,13458
ERP,SA2,505011078,A,2021,13598
ERP,SA2,505011078,A,2022,13588
ERP,SA2,505011078,A,2023,13746
ERP,SA2,505011078,A,2024,13852
ERP,SA2,505011078,A,2025,13888
ERP,SA2,505021092,A,2016,16493
ERP,SA2,505021092,A,2017,16711
ERP,SA2,505021092,A,2018,16952
ERP,SA2,505021092,A,2019,17356
ERP,SA2,505021092,A,2020,17930
ERP,SA2,505021092,A,2021,18212
ERP,SA2,505021092,A,2022,18402
ERP,SA2,505021092,A,2023,19330
ERP,SA2,505021092,A,2024,20163
ERP,SA2,505021092,A,2025,20490
ERP,SA2,505031104,A,2016,10884
ERP,SA2,505031104,A,2017,10889
ERP,SA2,505031104,A,2018,10891
ERP,SA2,505031104,A,2019,10886
ERP,SA2,505031104,A,2020,10870
ERP,SA2,505031104,A,2021,10822
ERP,SA2,505031104,A,2022,10726
ERP,SA2,505031104,A,2023,10806
ERP,SA2,505031104,A,2024,10909
ERP,SA2,505031104,A,2025,10923
ERP,SA2,506011110,A,2016,19565
ERP,SA2,506011110,A,2017,20154
ERP,SA2,506011110,A,2018,21038
ERP,SA2,506011110,A,2019,22094
ERP,SA2,506011110,A,2020,23238
ERP,SA2,506011110,A,2021,24139
ERP,SA2,506011110,A,2022,25193
ERP,SA2,506011110,A,2023,26452
ERP,SA2,506011110,A,2024,27781
ERP,SA2,506011110,A,2025,28839
ERP,SA2,506021123,A,2016,15220
ERP,SA2,506021123,A,2017,15270
ERP,SA2,506021123,A,2018,15467
ERP,SA2,506021123,A,2019,15821
ERP,SA2,506021123,A,2020,16299
ERP,SA2,506021123,A,2021,16399
ERP,SA2,506021123,A,2022,16740
ERP,SA2,506021123,A,2023,17718
ERP,SA2,506021123,A,2024,18356
ERP,SA2,506021123,A,2025,18736
ERP,SA2,506041132,A,2016,19527
ERP,SA2,506041132,A,2017,19669
ERP,SA2,506041132,A,2018,19901
ERP,SA2,506041132,A,2019,20273
ERP,SA2,506041132,A,2020,20821
ERP,SA2,506041132,A,2021,21094
ERP,SA2,506041132,A,2022,21259
ERP,SA2,506041132,A,2023,22116
ERP,SA2,506041132,A,2024,22909
ERP,SA2,506041132,A,2025,23337
ERP,SA2,507011155,A,2016,24
ERP,SA2,507011155,A,2017,21
ERP,SA2,507011155,A,2018,18
ERP,SA2,507011155,A,2019,15
ERP,SA2,507011155,A,2020,12
ERP,SA2,507011155,A,2021,9
ERP,SA2,507011155,A,2022,9
ERP,SA2,507011155,A,2023,9
ERP,SA2,507011155,A,2024,9
ERP,SA2,507011155,A,2025,9
ERP,SA2,507011158,A,2016,2535
ERP,SA2,507011158,A,2017,2870
ERP,SA2,507011158,A,2018,3161
ERP,SA2,507011158,A,2019,3430
ERP,SA2,507011158,A,2020,3637
ERP,SA2,507011158,A,2021,3857
ERP,SA2,507011158,A,2022,4112
ERP,SA2,507011158,A,2023,4422
ERP,SA2,507011158,A,2024,4788
ERP,SA2,507011158,A,2025,4965
ERP,SA2,507041182,A,2016,12846
ERP,SA2,507041182,A,2017,12737
ERP,SA2,507041182,A,2018,12720
ERP,SA2,507041182,A,2019,12792
ERP,SA2,507041182,A,2020,12995
ERP,SA2,507041182,A,2021,12894
ERP,SA2,507041182,A,2022,12916
ERP,SA2,507041182,A,2023,13549
ERP,SA2,507041182,A,2024,14115
ERP,SA2,507041182,A,2025,14419
ERP,SA2,507051314,A,2016,1425
ERP,SA2,507051314,A,2017,1572
ERP,SA2,507051314,A,2018,1843
ERP,SA2,507051314,A,2019,2036
ERP,SA2,507051314,A,2020,2108
ERP,SA2,507051314,A,2021,2168
ERP,SA2,507051314,A,2022,2277
ERP,SA2,507051314,A,2023,2406
ERP,SA2,507051314,A,2024,2545
ERP,SA2,507051314,A,2025,2744
ERP,SA2,509031248,A,2016,2625
ERP,SA2,509031248,A,2017,2591
ERP,SA2,509031248,A,2018,2540
ERP,SA2,509031248,A,2019,2485
ERP,SA2,509031248,A,2020,2441
ERP,SA2,509031248,A,2021,2447
ERP,SA2,509031248,A,2022,2455
ERP,SA2,509031248,A,2023,2493
ERP,SA2,509031248,A,2024,2536
ERP,SA2,509031248,A,2025,2586
ERP,SA2,511031278,A,2016,7310
ERP,SA2,511031278,A,2017,7485
ERP,SA2,511031278,A,2018,7445
ERP,SA2,511031278,A,2019,7391
ERP,SA2,511031278,A,2020,7424
ERP,SA2,511031278,A,2021,7503
ERP,SA2,511031278,A,2022,7537
ERP,SA2,511031278,A,2023,7638
ERP,SA2,511031278,A,2024,7770
ERP,SA2,511031278,A,2025,7756
ERP,SA2,601011001,A,2016,7362
ERP,SA2,601011001,A,2017,7453
ERP,SA2,601011001,A,2018,7576
ERP,SA2,601011001,A,2019,7736
ERP,SA2,601011001,A,2020,7964
ERP,SA2,601011001,A,2021,8302
ERP,SA2,601011001,A,2022,8441
ERP,SA2,601011001,A,2023,8574
ERP,SA2,601011001,A,2024,8663
ERP,SA2,601011001,A,2025,8732
ERP,SA2,601031013,A,2016,3997
ERP,SA2,601031013,A,2017,4066
ERP,SA2,601031013,A,2018,4139
ERP,SA2,601031013,A,2019,4226
ERP,SA2,601031013,A,2020,4307
ERP,SA2,601031013,A,2021,4350
ERP,SA2,601031013,A,2022,4455
ERP,SA2,601031013,A,2023,4581
ERP,SA2,601031013,A,2024,4641
ERP,SA2,601031013,A,2025,4675
ERP,SA2,601041026,A,2016,3664
ERP,SA2,601041026,A,2017,3688
ERP,SA2,601041026,A,2018,3696
ERP,SA2,601041026,A,2019,3711
ERP,SA2,601041026,A,2020,3691
ERP,SA2,601041026,A,2021,3672
ERP,SA2,601041026,A,2022,3626
ERP,SA2,601041026,A,2023,3598
ERP,SA2,601041026,A,2024,3596
ERP,SA2,601041026,A,2025,3615
ERP,SA2,602031060,A,2016,4050
ERP,SA2,602031060,A,2017,4123
ERP,SA2,602031060,A,2018,4235
ERP,SA2,602031060,A,2019,4270
ERP,SA2,602031060,A,2020,4332
ERP,SA2,602031060,A,2021,4512
ERP,SA2,602031060,A,2022,4567
ERP,SA2,602031060,A,2023,4597
ERP,SA2,602031060,A,2024,4636
ERP,SA2,602031060,A,2025,4684
ERP,SA2,602031061,A,2016,3686
ERP,SA2,602031061,A,2017,3696
ERP,SA2,602031061,A,2018,3714
ERP,SA2,602031061,A,2019,3728
ERP,SA2,602031061,A,2020,3725
ERP,SA2,602031061,A,2021,3782
ERP,SA2,602031061,A,2022,3804
ERP,SA2,602031061,A,2023,3816
ERP,SA2,602031061,A,2024,3851
ERP,SA2,602031061,A,2025,3883
ERP,SA2,604011081,A,2016,3982
ERP,SA2,604011081,A,2017,4003
ERP,SA2,604011081,A,2018,4035
ERP,SA2,604011081,A,2019,4066
ERP,SA2,604011081,A,2020,4098
ERP,SA2,604011081,A,2021,4157
ERP,SA2,604011081,A,2022,4182
ERP,SA2,604011081,A,2023,4177
ERP,SA2,604011081,A,2024,4216
ERP,SA2,604011081,A,2025,4169
ERP,SA2,604031093,A,2016,1594
ERP,SA2,604031093,A,2017,1600
ERP,SA2,604031093,A,2018,1616
ERP,SA2,604031093,A,2019,1633
ERP,SA2,604031093,A,2020,1639
ERP,SA2,604031093,A,2021,1652
ERP,SA2,604031093,A,2022,1676
ERP,SA2,604031093,A,2023,1647
ERP,SA2,604031093,A,2024,1659
ERP,SA2,604031093,A,2025,1647
ERP,SA2,604031094,A,2016,4128
ERP,SA2,604031094,A,2017,4123
ERP,SA2,604031094,A,2018,4126
ERP,SA2,604031094,A,2019,4143
ERP,SA2,604031094,A,2020,4195
ERP,SA2,604031094,A,2021,4286
ERP,SA2,604031094,A,2022,4357
ERP,SA2,604031094,A,2023,4402
ERP,SA2,604031094,A,2024,4390
ERP,SA2,604031094,A,2025,4400
ERP,SA2,701021010,A,2016,2286
ERP,SA2,701021010,A,2017,2262
ERP,SA2,701021010,A,2018,2221
ERP,SA2,701021010,A,2019,2203
ERP,SA2,701021010,A,2020,2186
ERP,SA2,701021010,A,2021,2157
ERP,SA2,701021010,A,2022,2192
ERP,SA2,701021010,A,2023,2236
ERP,SA2,701021010,A,2024,2263
ERP,SA2,701021010,A,2025,2267
ERP,SA2,701021024,A,2016,2137
ERP,SA2,701021024,A,2017,2132
ERP,SA2,701021024,A,2018,2097
ERP,SA2,701021024,A,2019,2078
ERP,SA2,701021024,A,2020,2064
ERP,SA2,701021024,A,2021,2078
ERP,SA2,701021024,A,2022,2114
ERP,SA2,701021024,A,2023,2151
ERP,SA2,701021024,A,2024,2164
ERP,SA2,701021024,A,2025,2164
ERP,SA2,701041036,A,2016,3267
ERP,SA2,701041036,A,2017,3273
ERP,SA2,701041036,A,2018,3277
ERP,SA2,701041036,A,2019,3270
ERP,SA2,701041036,A,2020,3255
ERP,SA2,701041036,A,2021,3256
ERP,SA2,701041036,A,2022,3316
ERP,SA2,701041036,A,2023,3372
ERP,SA2,701041036,A,2024,3411
ERP,SA2,701041036,A,2025,3417
ERP,SA2,702011047,A,2016,4700
ERP,SA2,702011047,A,2017,4758
ERP,SA2,702011047,A,2018,4805
ERP,SA2,702011047,A,2019,4871
ERP,SA2,702011047,A,2020,4946
ERP,SA2,702011047,A,2021,5037
ERP,SA2,702011047,A,2022,5151
ERP,SA2,702011047,A,2023,5213
ERP,SA2,702011047,A,2024,5288
ERP,SA2,702011047,A,2025,5355
ERP,SA2,801011018,A,2016,146
ERP,SA2,801011018,A,2017,902
ERP,SA2,801011018,A,2018,2023
ERP,SA2,801011018,A,2019,2325
ERP,SA2,801011018,A,2020,2545
ERP,SA2,801011018,A,2021,2741
ERP,SA2,801011018,A,2022,2844
ERP,SA2,801011018,A,2023,2886
ERP,SA2,801011018,A,2024,2908
ERP,SA2,801011018,A,2025,2913
ERP,SA2,801031031,A,2016,434
ERP,SA2,801031031,A,2017,425
ERP,SA2,801031031,A,2018,415
ERP,SA2,801031031,A,2019,407
ERP,SA2,801031031,A,2020,400
ERP,SA2,801031031,A,2021,394
ERP,SA2,801031031,A,2022,394
ERP,SA2,801031031,A,2023,394
ERP,SA2,801031031,A,2024,394
ERP,SA2,801031031,A,2025,394
ERP,SA2,801041044,A,2016,7828
ERP,SA2,801041044,A,2017,8364
ERP,SA2,801041044,A,2018,8576
ERP,SA2,801041044,A,2019,8619
ERP,SA2,801041044,A,2020,8538
ERP,SA2,801041044,A,2021,8273
ERP,SA2,801041044,A,2022,8190
ERP,SA2,801041044,A,2023,8245
ERP,SA2,801041044,A,2024,8123
ERP,SA2,801041044,A,2025,8023
ERP,SA2,801051050,A,2016,5285
ERP,SA2,801051050,A,2017,5355
ERP,SA2,801051050,A,2018,5424
ERP,SA2,801051050,A,2019,5423
ERP,SA2,801051050,A,2020,5332
ERP,SA2,801051050,A,2021,5348
ERP,SA2,801051050,A,2022,5335
ERP,SA2,801051050,A,2023,5395
ERP,SA2,801051050,A,2024,5404
ERP,SA2,801051050,A,2025,5469
ERP,SA2,801061131,A,2016,4569
ERP,SA2,801061131,A,2017,5357
ERP,SA2,801061131,A,2018,5779
ERP,SA2,801061131,A,2019,6101
ERP,SA2,801061131,A,2020,6242
ERP,SA2,801061131,A,2021,6583
ERP,SA2,801061131,A,2022,7044
ERP,SA2,801061131,A,2023,7360
ERP,SA2,801061131,A,2024,7465
ERP,SA2,801061131,A,2025,7472
ERP,SA2,801081095,A,2016,3212
ERP,SA2,801081095,A,2017,3218
ERP,SA2,801081095,A,2018,3228
ERP,SA2,801081095,A,2019,3278
ERP,SA2,801081095,A,2020,3305
ERP,SA2,801081095,A,2021,3329
ERP,SA2,801081095,A,2022,3342
ERP,SA2,801081095,A,2023,3376
ERP,SA2,801081095,A,2024,3409
ERP,SA2,801081095,A,2025,3431
ERP,SA2,801091107,A,2016,1040
ERP,SA2,801091107,A,2017,1028
ERP,SA2,801091107,A,2018,1008
ERP,SA2,801091107,A,2019,987
ERP,SA2,801091107,A,2020,960
ERP,SA2,801091107,A,2021,927
ERP,SA2,801091107,A,2022,952
ERP,SA2,801091107,A,2023,965
ERP,SA2,801091107,A,2024,965
ERP,SA2,801091107,A,2025,977
ERP,SA2,801111141,A,2016,39
ERP,SA2,801111141,A,2017,45
ERP,SA2,801111141,A,2018,50
ERP,SA2,801111141,A,2019,55
ERP,SA2,801111141,A,2020,60
ERP,SA2,801111141,A,2021,67
ERP,SA2,801111141,A,2022,67
ERP,SA2,801111141,A,2023,67
ERP,SA2,801111141,A,2024,67
ERP,SA2,801111141,A,2025,67
ERP,SA2,101021008,A,2016,8531
ERP,SA2,101021008,A,2017,8530
ERP,SA2,101021008,A,2018,8516
ERP,SA2,101021008,A,2019,8500
ERP,SA2,101021008,A,2020,8535
ERP,SA2,101021008,A,2021,8548
ERP,SA2,101021008,A,2022,8527
ERP,SA2,101021008,A,2023,8470
ERP,SA2,101021008,A,2024,8432
ERP,SA2,101021008,A,2025,8409
ERP,SA2,101041022,A,2016,25
ERP,SA2,101041022,A,2017,28
ERP,SA2,101041022,A,2018,31
ERP,SA2,101041022,A,2019,35
ERP,SA2,101041022,A,2020,38
ERP,SA2,101041022,A,2021,41
ERP,SA2,101041022,A,2022,41
ERP,SA2,101041022,A,2023,41
ERP,SA2,101041022,A,2024,41
ERP,SA2,101041022,A,2025,41
ERP,SA2,102011028,A,2016,7626
ERP,SA2,102011028,A,2017,7646
ERP,SA2,102011028,A,2018,7655
ERP,SA2,102011028,A,2019,7644
ERP,SA2,102011028,A,2020,7615
ERP,SA2,102011028,A,2021,7532
ERP,SA2,102011028,A,2022,7499
ERP,SA2,102011028,A,2023,7506
ERP,SA2,102011028,A,2024,7581
ERP,SA2,102011028,A,2025,7578
ERP,SA2,102021044,A,2016,22478
ERP,SA2,102021044,A,2017,22649
ERP,SA2,102021044,A,2018,22784
ERP,SA2,102021044,A,2019,22875
ERP,SA2,102021044,A,2020,22984
ERP,SA2,102021044,A,2021,22993
ERP,SA2,102021044,A,2022,22941
ERP,SA2,102021044,A,2023,22970
ERP,SA2,102021044,A,2024,23026
ERP,SA2,102021044,A,2025,23090
ERP,SA2,103011060,A,2016,7006
ERP,SA2,103011060,A,2017,6991
ERP,SA2,103011060,A,2018,6974
ERP,SA2,103011060,A,2019,6965
ERP,SA2,103011060,A,2020,6948
ERP,SA2,103011060,A,2021,6903
ERP,SA2,103011060,A,2022,6960
ERP,SA2,103011060,A,2023,7017
ERP,SA2,103011060,A,2024,7055
ERP,SA2,103011060,A,2025,7094
ERP,SA2,103041076,A,2016,7355
ERP,SA2,103041076,A,2017,7396
ERP,SA2,103041076,A,2018,7427
ERP,SA2,103041076,A,2019,7471
ERP,SA2,103041076,A,2020,7504
ERP,SA2,103041076,A,2021,7531
ERP,SA2,103041076,A,2022,7622
ERP,SA2,103041076,A,2023,7670
ERP,SA2,103041076,A,2024,7793
ERP,SA2,103041076,A,2025,7855
ERP,SA2,105031099,A,2016,8100
ERP,SA2,105031099,A,2017,8073
ERP,SA2,105031099,A,2018,8046
ERP,SA2,105031099,A,2019,8011
ERP,SA2,105031099,A,2020,7980
ERP,SA2,105031099,A,2021,7948
ERP,SA2,105031099,A,2022,7966
ERP,SA2,105031099,A,2023,7954
ERP,SA2,105031099,A,2024,7955
ERP,SA2,105031099,A,2025,7948
ERP,SA2,106021615,A,2016,16091
ERP,SA2,106021615,A,2017,16519
ERP,SA2,106021615,A,2018,16867
ERP,SA2,106021615,A,2019,17189
ERP,SA2,106021615,A,2020,17513
ERP,SA2,106021615,A,2021,17835
ERP,SA2,106021615,A,2022,18423
ERP,SA2,106021615,A,2023,18874
ERP,SA2,106021615,A,2024,19315
ERP,SA2,106021615,A,2025,19954
ERP,SA2,107031141,A,2016,17384
ERP,SA2,107031141,A,2017,17885
ERP,SA2,107031141,A,2018,18367
ERP,SA2,107031141,A,2019,18779
ERP,SA2,107031141,A,2020,19104
ERP,SA2,107031141,A,2021,19376
ERP,SA2,107031141,A,2022,19839
ERP,SA2,107031141,A,2023,20135
ERP,SA2,107031141,A,2024,20502
ERP,SA2,107031141,A,2025,20964
ERP,SA2,108021157,A,2016,4896
ERP,SA2,108021157,A,2017,4992
ERP,SA2,108021157,A,2018,5074
ERP,SA2,108021157,A,2019,5147
ERP,SA2,108021157,A,2020,5174
ERP,SA2,108021157,A,2021,5178
ERP,SA2,108021157,A,2022,5289
ERP,SA2,108021157,A,2023,5356
ERP,SA2,108021157,A,2024,5378
ERP,SA2,108021157,A,2025,5383
ERP,SA2,108051170,A,2016,12538
ERP,SA2,108051170,A,2017,12633
ERP,SA2,108051170,A,2018,12719
ERP,SA2,108051170,A,2019,12804
ERP,SA2,108051170,A,2020,12905
ERP,SA2,108051170,A,2021,13016
ERP,SA2,108051170,A,2022,13256
ERP,SA2,108051170,A,2023,13342
ERP,SA2,108051170,A,2024,13473
ERP,SA2,108051170,A,2025,13626
ERP,SA2,110021193,A,2016,6057
ERP,SA2,110021193,A,2017,6009
ERP,SA2,110021193,A,2018,5979
ERP,SA2,110021193,A,2019,5945
ERP,SA2,110021193,A,2020,5839
ERP,SA2,110021193,A,2021,5721
ERP,SA2,110021193,A,2022,5746
ERP,SA2,110021193,A,2023,5752
ERP,SA2,110021193,A,2024,5751
ERP,SA2,110021193,A,2025,5791
ERP,SA2,110031196,A,2016,5637
ERP,SA2,110031196,A,2017,5612
ERP,SA2,110031196,A,2018,5578
ERP,SA2,110031196,A,2019,5541
ERP,SA2,110031196,A,2020,5490
ERP,SA2,110031196,A,2021,5420
ERP,SA2,110031196,A,2022,5337
ERP,SA2,110031196,A,2023,5310
ERP,SA2,110031196,A,2024,5288
ERP,SA2,110031196,A,2025,5271
ERP,SA2,111011210,A,2016,9109
ERP,SA2,111011210,A,2017,9194
ERP,SA2,111011210,A,2018,9300
ERP,SA2,111011210,A,2019,9397
ERP,SA2,111011210,A,2020,9484
ERP,SA2,111011210,A,2021,9545
ERP,SA2,111011210,A,2022,9603
ERP,SA2,111011210,A,2023,9628
ERP,SA2,111011210,A,2024,9685
ERP,SA2,111011210,A,2025,9686
ERP,SA2,111031225,A,2016,17040
ERP,SA2,111031225,A,2017,17063
ERP,SA2,111031225,A,2018,17104
ERP,SA2,111031225,A,2019,17172
ERP,SA2,111031225,A,2020,17290
ERP,SA2,111031225,A,2021,17352
ERP,SA2,111031225,A,2022,17414
ERP,SA2,111031225,A,2023,17557
ERP,SA2,111031225,A,2024,17713
ERP,SA2,111031225,A,2025,17852
ERP,SA2,112011240,A,2016,10203
ERP,SA2,112011240,A,2017,10379
ERP,SA2,112011240,A,2018,10549
ERP,SA2,112011240,A,2019,10742
ERP,SA2,112011240,A,2020,10956
ERP,SA2,112011240,A,2021,10951
ERP,SA2,112011240,A,2022,10988
ERP,SA2,112011240,A,2023,11126
ERP,SA2,112011240,A,2024,11302
ERP,SA2,112011240,A,2025,11482
ERP,SA2,114011281,A,2016,3503
ERP,SA2,114011281,A,2017,3535
ERP,SA2,114011281,A,2018,3568
ERP,SA2,114011281,A,2019,3609
ERP,SA2,114011281,A,2020,3659
ERP,SA2,114011281,A,2021,3702
ERP,SA2,114011281,A,2022,3751
ERP,SA2,114011281,A,2023,3743
ERP,SA2,114011281,A,2024,3791
ERP,SA2,114011281,A,2025,3860
ERP,SA2,115011291,A,2016,20853
ERP,SA2,115011291,A,2017,21160
ERP,SA2,115011291,A,2018,21387
ERP,SA2,115011291,A,2019,21590
ERP,SA2,115011291,A,2020,21737
ERP,SA2,115011291,A,2021,21801
ERP,SA2,115011291,A,2022,22161
ERP,SA2,115011291,A,2023,22831
ERP,SA2,115011291,A,2024,23105
ERP,SA2,115011291,A,2025,23336
ERP,SA2,116021562,A,2016,3962
ERP,SA2,116021562,A,2017,3929
ERP,SA2,116021562,A,2018,3890
ERP,SA2,116021562,A,2019,3832
ERP,SA2,116021562,A,2020,3784
ERP,SA2,116021562,A,2021,3681
ERP,SA2,116021562,A,2022,3621
ERP,SA2,116021562,A,2023,3702
ERP,SA2,116021562,A,2024,3726
ERP,SA2,116021562,A,2025,3735
ERP,SA2,117031333,A,2016,22773
ERP,SA2,117031333,A,2017,22987
ERP,SA2,117031333,A,2018,22499
ERP,SA2,117031333,A,2019,22055
ERP,SA2,117031333,A,2020,20731
ERP,SA2,117031333,A,2021,18445
ERP,SA2,117031333,A,2022,18332
ERP,SA2,117031333,A,2023,19150
ERP,SA2,117031333,A,2024,19694
ERP,SA2,117031333,A,2025,19879
ERP,SA2,118011341,A,2016,18061
ERP,SA2,118011341,A,2017,18278
ERP,SA2,118011341,A,2018,18324
ERP,SA2,118011341,A,2019,18345
ERP,SA2,118011341,A,2020,18323
ERP,SA2,118011341,A,2021,17861
ERP,SA2,118011341,A,2022,17904
ERP,SA2,118011341,A,2023,18422
ERP,SA2,118011341,A,2024,18914
ERP,SA2,118011341,A,2025,19148
ERP,SA2,118011346,A,2016,12570
ERP,SA2,118011346,A,2017,12566
ERP,SA2,118011346,A,2018,12503
ERP,SA2,118011346,A,2019,12392
ERP,SA2,118011346,A,2020,12288
ERP,SA2,118011346,A,2021,12034
ERP,SA2,118011346,A,2022,11885
ERP,SA2,118011346,A,2023,11874
ERP,SA2,118011346,A,2024,11879
ERP,SA2,118011346,A,2025,11846
ERP,SA2,119021573,A,2016,17883
ERP,SA2,119021573,A,2017,18083
ERP,SA2,119021573,A,2018,18101
ERP,SA2,119021573,A,2019,18065
ERP,SA2,119021573,A,2020,17768
ERP,SA2,119021573,A,2021,17232
ERP,SA2,119021573,A,2022,16920
ERP,SA2,119021573,A,2023,17351
ERP,SA2,119021573,A,2024,17621
ERP,SA2,119021573,A,2025,17756
ERP,SA2,120011673,A,2016,12560
ERP,SA2,120011673,A,2017,12707
ERP,SA2,120011673,A,2018,12533
ERP,SA2,120011673,A,2019,12315
ERP,SA2,120011673,A,2020,12062
ERP,SA2,120011673,A,2021,11650
ERP,SA2,120011673,A,2022,11775
ERP,SA2,120011673,A,2023,12315
ERP,SA2,120011673,A,2024,12534
ERP,SA2,120011673,A,2025,13094
ERP,SA2,120031680,A,2016,17457
ERP,SA2,120031680,A,2017,17671
ERP,SA2,120031680,A,2018,17704
ERP,SA2,120031680,A,2019,17718
ERP,SA2,120031680,A,2020,17469
ERP,SA2,120031680,A,2021,16600
ERP,SA2,120031680,A,2022,16639
ERP,SA2,120031680,A,2023,17772
ERP,SA2,120031680,A,2024,18411
ERP,SA2,120031680,A,2025,18724
ERP,SA2,121021578,A,2016,11071
ERP,SA2,121021578,A,2017,11136
ERP,SA2,121021578,A,2018,11133
ERP,SA2,121021578,A,2019,11141
ERP,SA2,121021578,A,2020,10968
ERP,SA2,121021578,A,2021,10654
ERP,SA2,121021578,A,2022,10623
ERP,SA2,121021578,A,2023,10750
ERP,SA2,121021578,A,2024,10803
ERP,SA2,121021578,A,2025,10830
ERP,SA2,122021420,A,2016,12978
ERP,SA2,122021420,A,2017,13029
ERP,SA2,122021420,A,2018,13070
ERP,SA2,122021420,A,2019,13099
ERP,SA2,122021420,A,2020,13111
ERP,SA2,122021420,A,2021,13087
ERP,SA2,122021420,A,2022,12959
ERP,SA2,122021420,A,2023,13127
ERP,SA2,122021420,A,2024,13219
ERP,SA2,122021420,A,2025,13161
ERP,SA2,122031697,A,2016,11460
ERP,SA2,122031697,A,2017,11534
ERP,SA2,122031697,A,2018,11526
ERP,SA2,122031697,A,2019,11544
ERP,SA2,122031697,A,2020,11423
ERP,SA2,122031697,A,2021,11258
ERP,SA2,122031697,A,2022,11089
ERP,SA2,122031697,A,2023,11174
ERP,SA2,122031697,A,2024,11249
ERP,SA2,122031697,A,2025,11297
ERP,SA2,123021703,A,2016,3649
ERP,SA2,123021703,A,2017,5220
ERP,SA2,123021703,A,2018,6988
ERP,SA2,123021703,A,2019,9157
ERP,SA2,123021703,A,2020,12042
ERP,SA2,123021703,A,2021,14972
ERP,SA2,123021703,A,2022,17545
ERP,SA2,123021703,A,2023,19116
ERP,SA2,123021703,A,2024,20628
ERP,SA2,123021703,A,2025,21375
ERP,SA2,124011455,A,2016,6195
ERP,SA2,124011455,A,2017,6274
ERP,SA2,124011455,A,2018,6358
ERP,SA2,124011455,A,2019,6419
ERP,SA2,124011455,A,2020,6466
ERP,SA2,124011455,A,2021,6437
ERP,SA2,124011455,A,2022,6328
ERP,SA2,124011455,A,2023,6387
ERP,SA2,124011455,A,2024,6451
ERP,SA2,124011455,A,2025,6503
ERP,SA2,124041468,A,2016,7606
ERP,SA2,124041468,A,2017,7622
ERP,SA2,124041468,A,2018,7632
ERP,SA2,124041468,A,2019,7628
ERP,SA2,124041468,A,2020,7628
ERP,SA2,124041468,A,2021,7564
ERP,SA2,124041468,A,2022,7473
ERP,SA2,124041468,A,2023,7607
ERP,SA2,124041468,A,2024,7701
ERP,SA2,124041468,A,2025,7636
ERP,SA2,125041493,A,2016,22570
ERP,SA2,125041493,A,2017,22903
ERP,SA2,125041493,A,2018,23109
ERP,SA2,125041493,A,2019,23294
ERP,SA2,125041493,A,2020,23234
ERP,SA2,125041493,A,2021,23013
ERP,SA2,125041493,A,2022,23086
ERP,SA2,125041493,A,2023,23488
ERP,SA2,125041493,A,2024,23872
ERP,SA2,125041493,A,2025,23933
ERP,SA2,126021503,A,2016,20262
ERP,SA2,126021503,A,2017,20596
ERP,SA2,126021503,A,2018,20720
ERP,SA2,126021503,A,2019,20825
ERP,SA2,126021503,A,2020,20783
ERP,SA2,126021503,A,2021,20213
ERP,SA2,126021503,A,2022,20333
ERP,SA2,126021503,A,2023,21261
ERP,SA2,126021503,A,2024,21847
ERP,SA2,126021503,A,2025,22183
ERP,SA2,127011727,A,2016,4936
ERP,SA2,127011727,A,2017,6731
ERP,SA2,127011727,A,2018,8470
ERP,SA2,127011727,A,2019,10372
ERP,SA2,127011727,A,2020,12337
ERP,SA2,127011727,A,2021,14430
ERP,SA2,127011727,A,2022,16583
ERP,SA2,127011727,A,2023,18030
ERP,SA2,127011727,A,2024,19427
ERP,SA2,127011727,A,2025,20313
ERP,SA2,128011530,A,2016,18905
ERP,SA2,128011530,A,2017,19167
ERP,SA2,128011530,A,2018,19425
ERP,SA2,128011530,A,2019,19778
ERP,SA2,128011530,A,2020,20224
ERP,SA2,128011530,A,2021,20782
ERP,SA2,128011530,A,2022,21301
ERP,SA2,128011530,A,2023,21810
ERP,SA2,128011530,A,2024,22441
ERP,SA2,128011530,A,2025,22804
ERP,SA2,128011604,A,2016,24746
ERP,SA2,128011604,A,2017,24745
ERP,SA2,128011604,A,2018,24725
ERP,SA2,128011604,A,2019,24694
ERP,SA2,128011604,A,2020,24668
ERP,SA2,128011604,A,2021,24546
ERP,SA2,128011604,A,2022,24634
